pclass,survived,Residence,name,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,Gender,Rfare,RFR001,Fare_BC
3,0,0,"Sivola, Mr. Antti Wilhelm",21,0,0,STON/O 2. 3101280,7.925, ,S, , , ,0,349,.266819571865443,1.07777510586357
3,1,2,"Sjoblom, Miss. Anna Sofia",18,0,0,3101265,7.4958, ,S,16, , ,1,121,.0925076452599388,-35.3090678734303
2,0,2,"Sjostedt, Mr. Ernst Adolf",59,0,0,237442,13.5, ,S, , ,"Sault St Marie, ON",0,627,.479357798165138,30.6161898576199
3,0,2,"Skoog, Master. Harald",4,3,2,347088,27.9, ,S, , , ,0,937.5,.716743119266055,62.9632273629415
3,0,2,"Skoog, Master. Karl Thorsten",10,3,2,347088,27.9, ,S, , , ,0,937.5,.716743119266055,62.9632273629415
3,0,2,"Skoog, Miss. Mabel",9,3,2,347088,27.9, ,S, , , ,1,937.5,.716743119266055,62.9632273629415
3,0,2,"Skoog, Miss. Margit Elizabeth",2,3,2,347088,27.9, ,S, , , ,1,937.5,.716743119266055,62.9632273629415
3,0,2,"Skoog, Mr. Wilhelm",40,1,4,347088,27.9, ,S, , , ,0,937.5,.716743119266055,62.9632273629415
3,0,2,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",45,1,4,347088,27.9, ,S, , , ,1,937.5,.716743119266055,62.9632273629415
3,0,2,"Slabenoff, Mr. Petco", ,0,0,349214,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
2,1,2,"Slayter, Miss. Hilda Mary",30,0,0,234818,12.35, ,Q,13, ,"Halifax, NS",1,551,.421253822629969,23.0117285396478
2,0,1,"Slemen, Mr. Richard James",35,0,0,28206,10.5, ,S, , ,Cornwall,0,512,.391437308868502,19.0321115380284
3,0,1,"Slocovski, Mr. Selman Francis", ,0,0,SOTON/OQ 392086,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,0,"Sloper, Mr. William Thompson",28,0,0,113788,35.5,A6,S,7, ,"New Britain, CT",0,1015.5,.776376146788991,72.6326848072528
1,0,1,"Smart, Mr. John Montgomery",56,0,0,113792,26.55, ,S, , ,"New York, NY",0,904.5,.69151376146789,59.1823771415937
3,0,2,"Smiljanic, Mr. Mile", ,0,0,315037,8.6625, ,S, , , ,0,444,.339449541284404,11.8691757489561
2,1,2,"Smith, Miss. Marion Elsie",40,0,0,31418,13, ,S,9, , ,1,592,.452599388379205,27.1312152712863
1,0,2,"Smith, Mr. James Clinch",56,0,0,17764,30.6958,A7,C, , ,"St James, Long Island, NY",0,974.5,.745030581039755,67.4009921369788
1,0,0,"Smith, Mr. Lucien Philip",24,1,0,13695,60,C31,S, , ,"Huntington, WV",0,1123.5,.85894495412844,88.9666737963067
1,0,1,"Smith, Mr. Richard William", ,0,0,113056,26,A19,S, , ,"Streatham, Surrey",0,857.5,.655581039755352,54.0213585575019
3,0,2,"Smith, Mr. Thomas", ,0,0,384461,7.75, ,Q, , , ,0,183,.139908256880734,-22.6417312338616
1,1,0,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",18,1,0,13695,60,C31,S,6, ,"Huntington, WV",1,1123.5,.85894495412844,88.9666737963067
3,1,2,"Smyth, Miss. Julia", ,0,0,335432,7.7333, ,Q,13, , ,1,149,.113914373088685,-29.1239451173061
1,1,0,"Snyder, Mr. John Pillsbury",24,1,0,21228,82.2667,B45,S,7, ,"Minneapolis, MN",0,1199.5,.917048929663609,105.006712435835
1,1,0,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",23,1,0,21228,82.2667,B45,S,7, ,"Minneapolis, MN",1,1199.5,.917048929663609,105.006712435835
2,0,1,"Sobey, Mr. Samuel James Hayden",25,0,0,C.A. 29178,13, ,S, , ,"Cornwall / Houghton, MI",0,592,.452599388379205,27.1312152712863
3,0,2,"Soholt, Mr. Peter Andreas Lauritz Andersen",19,0,0,348124,7.65,F G73,S, , , ,0,138.5,.105886850152905,-31.3357097440717
3,0,1,"Somerton, Mr. Francis William",30,0,0,A.5. 18509,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,0,1,"Spector, Mr. Woolf", ,0,0,A.5. 3236,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,0,"Spedden, Master. Robert Douglas",6,0,2,16966,134.5,E34,C,3, ,"Tuxedo Park, NY",0,1246,.952599388379205,119.763400356681
1,1,0,"Spedden, Mr. Frederic Oakley",45,1,1,16966,134.5,E34,C,3, ,"Tuxedo Park, NY",0,1246,.952599388379205,119.763400356681
1,1,0,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",40,1,1,16966,134.5,E34,C,3, ,"Tuxedo Park, NY",1,1246,.952599388379205,119.763400356681
1,0,0,"Spencer, Mr. William Augustus",57,1,0,PC 17569,146.5208,B78,C, , ,"Paris, France",0,1256,.960244648318043,124.05599266852
1,1,0,"Spencer, Mrs. William Augustus (Marie Eugenie)", ,1,0,PC 17569,146.5208,B78,C,6, ,"Paris, France",1,1256,.960244648318043,124.05599266852
3,0,1,"Spinner, Mr. Henry John",32,0,0,STON/OQ. 369943,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,2,"Stahelin-Maeglin, Dr. Max",32,0,0,13214,30.5,B50,C,3, ,"Basel, Switzerland",0,970.5,.74197247706422,66.9095681909711
3,0,2,"Staneff, Mr. Ivan", ,0,0,349208,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,2,"Stankovic, Mr. Ivan",33,0,0,349239,8.6625, ,C, , , ,0,444,.339449541284404,11.8691757489561
3,1,1,"Stanley, Miss. Amy Zillah Elsie",23,0,0,CA. 2314,7.55, ,S,C, , ,1,127.5,.0974770642201835,-33.7869449049441
3,0,1,"Stanley, Mr. Edward Roland",21,0,0,A/4 45380,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
2,0,0,"Stanton, Mr. Samuel Ward",41,0,0,237734,15.0458, ,C, , ,"New York, NY",0,676,.516819571865443,35.478313845914
1,0,1,"Stead, Mr. William Thomas",62,0,0,113514,26.55,C87,S, , ,"Wimbledon Park, London / Hayling Island, Hants",0,904.5,.69151376146789,59.1823771415937
1,1,0,"Stengel, Mr. Charles Emil Henry",54,1,0,11778,55.4417,C116,C,1, ,"Newark, NJ",0,1098.5,.839831804281346,84.7315501370806
1,1,0,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",43,1,0,11778,55.4417,C116,C,5, ,"Newark, NJ",1,1098.5,.839831804281346,84.7315501370806
1,1,2,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",52,1,0,36947,78.2667,D20,C,4, ,"Haverford, PA",1,1178.5,.900993883792049,99.9210952023679
1,0,0,"Stewart, Mr. Albert A", ,0,0,PC 17605,27.7208, ,C, , ,"Gallipolis, Ohio / ? Paris / New York",0,924,.706422018348624,61.3984912084022
2,0,1,"Stokes, Mr. Philip Joseph",25,0,0,F.C.C. 13540,10.5, ,S, ,81,"Catford, Kent / Detroit, MI",0,512,.391437308868502,19.0321115380284
1,1,0,"Stone, Mrs. George Nelson (Martha Evelyn)",62,0,0,113572,80,B28, ,6, ,"Cincinatti, OH",1,1192.5,.911697247706422,103.235996269033
3,0,1,"Storey, Mr. Thomas",60.5,0,0,3701, , ,S, ,261, ,0, , , 
3,0,2,"Stoytcheff, Mr. Ilia",19,0,0,349205,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,2,"Strandberg, Miss. Ida Sofia",22,0,0,7553,9.8375, ,S, , , ,1,489,.373853211009174,16.6465423832001
3,1,2,"Stranden, Mr. Juho",31,0,0,STON/O 2. 3101288,7.925, ,S,9, , ,0,349,.266819571865443,1.07777510586357
1,0,0,"Straus, Mr. Isidor",67,1,0,PC 17483,221.7792,C55 C57,S, ,96,"New York, NY",0,1281.5,.979740061162079,139.318458623215
1,0,0,"Straus, Mrs. Isidor (Rosalie Ida Blun)",63,1,0,PC 17483,221.7792,C55 C57,S, , ,"New York, NY",1,1281.5,.979740061162079,139.318458623215
3,0,2,"Strilic, Mr. Ivan",27,0,0,315083,8.6625, ,S, , , ,0,444,.339449541284404,11.8691757489561
3,0,0,"Strom, Miss. Telma Matilda",2,0,1,347054,10.4625,G6,S, , , ,1,493.5,.377293577981651,17.1159153552482
3,0,2,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",29,1,1,347054,10.4625,G6,S, , , ,1,493.5,.377293577981651,17.1159153552482
3,1,1,"Sunderland, Mr. Victor Francis",16,0,0,SOTON/OQ 392089,8.05, ,S,B, , ,0,391.5,.299311926605505,6.05074478589431
3,1,2,"Sundman, Mr. Johan Julian",44,0,0,STON/O 2. 3101269,7.925, ,S,15, , ,0,349,.266819571865443,1.07777510586357
3,0,1,"Sutehall, Mr. Henry Jr",25,0,0,SOTON/OQ 392076,7.05, ,S, , , ,0,43,.0328746177370031,-61.9471526367519
1,0,0,"Sutton, Mr. Frederick",61,0,0,36963,32.3208,D50,S, ,46,"Haddenfield, NJ",0,998,.762996941896025,70.3534698869335
3,0,2,"Svensson, Mr. Johan",74,0,0,347060,7.775, ,S, , , ,0,223.5,.170871559633028,-15.9128506854793
3,1,2,"Svensson, Mr. Johan Cervin",14,0,0,7538,9.225, ,S,13, , ,0,464,.35474006116208,14.0125801409851
3,0,2,"Svensson, Mr. Olof",24,0,0,350035,7.7958, ,S, , , ,0,243.5,.186162079510703,-12.8798751139237
2,0,1,"Swane, Mr. George",18.5,0,0,248734,13,F,S, ,294, ,0,592,.452599388379205,27.1312152712863
2,0,1,"Sweet, Mr. George Frederick",14,0,0,220845,65, ,S, , ,"Somerset / Bernardsville, NJ",0,1135,.867737003058104,91.0456189803497
1,1,0,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",48,0,0,17466,25.9292,D17,S,8, ,"Brooklyn, NY",1,831.5,.635703363914373,51.2556239100089
1,1,0,"Taussig, Miss. Ruth",18,0,2,110413,79.65,E68,S,8, ,"New York, NY",1,1190,.909785932721712,102.623028005313
1,0,0,"Taussig, Mr. Emil",52,1,1,110413,79.65,E67,S, , ,"New York, NY",0,1190,.909785932721712,102.623028005313
1,1,0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",39,1,1,110413,79.65,E67,S,8, ,"New York, NY",1,1190,.909785932721712,102.623028005313
1,1,0,"Taylor, Mr. Elmer Zebley",48,1,0,19996,52,C126,S,5 7, ,"London /  East Orange, NJ",0,1080.5,.826070336391437,81.8839301328428
1,1,0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)", ,1,0,19996,52,C126,S,5 7, ,"London /  East Orange, NJ",1,1080.5,.826070336391437,81.8839301328428
3,1,2,"Tenglin, Mr. Gunnar Isidor",25,0,0,350033,7.7958, ,S,13 15, , ,0,243.5,.186162079510703,-12.8798751139237
1,0,0,"Thayer, Mr. John Borland",49,1,1,17421,110.8833,C68,C, , ,"Haverford, PA",0,1232.5,.942278287461774,114.773504341206
1,1,0,"Thayer, Mr. John Borland Jr",17,0,2,17421,110.8833,C70,C,B, ,"Haverford, PA",0,1232.5,.942278287461774,114.773504341206
1,1,0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",39,1,1,17421,110.8833,C68,C,4, ,"Haverford, PA",1,1232.5,.942278287461774,114.773504341206
3,0,1,"Theobald, Mr. Thomas Leonard",34,0,0,363294,8.05, ,S, ,176, ,0,391.5,.299311926605505,6.05074478589431
3,1,2,"Thomas, Master. Assad Alexander",.4167,0,1,2625,8.5167, ,C,16, , ,0,431.5,.329892966360856,10.510881275868
3,0,2,"Thomas, Mr. Charles P", ,1,0,2621,6.4375, ,C, , , ,0,23,.0175840978593272,-75.7298126632784
3,0,2,"Thomas, Mr. John", ,0,0,2681,6.4375, ,C, , , ,0,23,.0175840978593272,-75.7298126632784
3,0,2,"Thomas, Mr. Tannous", ,0,0,2684,7.225, ,C, , , ,0,65,.0496941896024465,-51.9937828715428
3,1,2,"Thomas, Mrs. Alexander (Thamine ""Thelma"")",16,1,1,2625,8.5167, ,C,14, , ,1,431.5,.329892966360856,10.510881275868
3,0,2,"Thomson, Mr. Alexander Morrison", ,0,0,32302,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,0,"Thorne, Mrs. Gertrude Maybelle", ,0,0,PC 17585,79.2, ,C,D, ,"New York, NY",1,1185.5,.906345565749236,101.54355464922
3,0,2,"Thorneycroft, Mr. Percival", ,1,0,376564,16.1, ,S, , , ,0,722.5,.55237003058104,40.1096072013832
3,1,1,"Thorneycroft, Mrs. Percival (Florence Kate White)", ,1,0,376564,16.1, ,S,10, , ,1,722.5,.55237003058104,40.1096072013832
3,0,2,"Tikkanen, Mr. Juho",32,0,0,STON/O 2. 3101293,7.925, ,S, , , ,0,349,.266819571865443,1.07777510586357
3,0,2,"Tobin, Mr. Roger", ,0,0,383121,7.75,F38,Q, , , ,0,183,.139908256880734,-22.6417312338616
3,0,2,"Todoroff, Mr. Lalio", ,0,0,349216,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,1,"Tomlin, Mr. Ernest Portage",30.5,0,0,364499,8.05, ,S, ,50, ,0,391.5,.299311926605505,6.05074478589431
2,1,0,"Toomey, Miss. Ellen",50,0,0,F.C.C. 13531,10.5, ,S,9, ,"Indianapolis, IN",1,512,.391437308868502,19.0321115380284
3,0,1,"Torber, Mr. Ernst William",44,0,0,364511,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,0,2,"Torfa, Mr. Assad", ,0,0,2673,7.2292, ,C, , , ,0,87.5,.0668960244648318,-44.3070271347184
3,1,2,"Tornquist, Mr. William Henry",25,0,0,LINE,0, ,S,15, , ,0,9,.00688073394495413,-94.2083719232876
3,0,2,"Toufik, Mr. Nakli", ,0,0,2641,7.2292, ,C, , , ,0,87.5,.0668960244648318,-44.3070271347184
3,1,2,"Touma, Master. Georges Youssef",7,1,1,2650,15.2458, ,C,C, , ,0,685,.523700305810398,36.3721825733464
3,1,2,"Touma, Miss. Maria Youssef",9,1,1,2650,15.2458, ,C,C, , ,1,685,.523700305810398,36.3721825733464
3,1,2,"Touma, Mrs. Darwis (Hanne Youssef Razi)",29,0,2,2650,15.2458, ,C,C, , ,1,685,.523700305810398,36.3721825733464
2,0,1,"Troupiansky, Mr. Moses Aaron",23,0,0,233639,13, ,S, , , ,0,592,.452599388379205,27.1312152712863
2,1,0,"Trout, Mrs. William H (Jessie L)",28,0,0,240929,12.65, ,S, , ,"Columbus, OH",1,559,.42737003058104,23.8198401872035
2,1,1,"Troutt, Miss. Edwina Celia ""Winnie""",27,0,0,34218,10.5,E101,S,16, ,"Bath, England / Massachusetts",1,512,.391437308868502,19.0321115380284
1,1,0,"Tucker, Mr. Gilbert Milligan Jr",31,0,0,2543,28.5375,C53,C,7, ,"Albany, NY",0,943,.720948012232416,63.6084860449721
3,0,2,"Turcin, Mr. Stjepan",36,0,0,349247,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,1,2,"Turja, Miss. Anna Sofia",18,0,0,4138,9.8417, ,S,15, , ,1,490,.374617737003058,16.7509645142505
3,1,2,"Turkula, Mrs. (Hedwig)",63,0,0,4134,9.5875, ,S,15, , ,1,484.5,.370412844036697,16.1757962074235
2,0,1,"Turpin, Mr. William John Robert",29,1,0,11668,21, ,S, , ,"Plymouth, England",0,772.5,.590596330275229,45.1523360605823
2,0,1,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",27,1,0,11668,21, ,S, , ,"Plymouth, England",1,772.5,.590596330275229,45.1523360605823
1,0,2,"Uruchurtu, Don. Manuel E",40,0,0,PC 17601,27.7208, ,C, , ,"Mexico City, Mexico",0,924,.706422018348624,61.3984912084022
3,0,1,"van Billiard, Master. James William", ,1,1,A/5. 851,14.5, ,S, , , ,0,667,.509938837920489,34.5850957185933
3,0,1,"van Billiard, Master. Walter John",11.5,1,1,A/5. 851,14.5, ,S, ,1, ,0,667,.509938837920489,34.5850957185933
3,0,1,"van Billiard, Mr. Austin Blyler",40.5,0,2,A/5. 851,14.5, ,S, ,255, ,0,667,.509938837920489,34.5850957185933
1,0,0,"Van der hoef, Mr. Wyckoff",61,0,0,111240,33.5,B19,S, ,245,"Brooklyn, NY",0,1005,.768348623853211,71.2563057453577
3,0,2,"Van Impe, Miss. Catharina",10,0,2,345773,24.15, ,S, , , ,1,817,.624617737003058,49.7356806514263
3,0,2,"Van Impe, Mr. Jean Baptiste",36,1,1,345773,24.15, ,S, , , ,0,817,.624617737003058,49.7356806514263
3,0,2,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",30,1,1,345773,24.15, ,S, , , ,1,817,.624617737003058,49.7356806514263
3,0,2,"van Melkebeke, Mr. Philemon", ,0,0,345777,9.5, ,S, , , ,0,477.5,.365061162079511,15.4406833648945
3,0,2,"Vande Velde, Mr. Johannes Joseph",33,0,0,345780,9.5, ,S, , , ,0,477.5,.365061162079511,15.4406833648945
3,0,2,"Vande Walle, Mr. Nestor Cyriel",28,0,0,345770,9.5, ,S, , , ,0,477.5,.365061162079511,15.4406833648945
3,0,2,"Vanden Steen, Mr. Leo Peter",28,0,0,345783,9.5, ,S, , , ,0,477.5,.365061162079511,15.4406833648945
3,0,2,"Vander Cruyssen, Mr. Victor",47,0,0,345765,9, ,S, , , ,0,460.5,.352064220183486,13.6399665464999
3,0,2,"Vander Planke, Miss. Augusta Maria",18,2,0,345764,18, ,S, , , ,1,737.5,.563837920489297,41.6134816887694
3,0,2,"Vander Planke, Mr. Julius",31,3,0,345763,18, ,S, , , ,0,737.5,.563837920489297,41.6134816887694
3,0,2,"Vander Planke, Mr. Leo Edmondus",16,2,0,345764,18, ,S, , , ,0,737.5,.563837920489297,41.6134816887694
3,0,2,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",31,1,0,345763,18, ,S, , , ,1,737.5,.563837920489297,41.6134816887694
3,1,2,"Vartanian, Mr. David",22,0,0,2658,7.225, ,C,13 15, , ,0,65,.0496941896024465,-51.9937828715428
2,0,0,"Veal, Mr. James",40,0,0,28221,13, ,S, , ,"Barre, Co Washington, VT",0,592,.452599388379205,27.1312152712863
3,0,2,"Vendel, Mr. Olof Edvin",20,0,0,350416,7.8542, ,S, , , ,0,265,.202599388379205,-9.78698828699505
3,0,2,"Vestrom, Miss. Hulda Amanda Adolfina",14,0,0,350406,7.8542, ,S, , , ,1,265,.202599388379205,-9.78698828699505
3,0,2,"Vovk, Mr. Janko",22,0,0,349252,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,2,"Waelens, Mr. Achille",22,0,0,345767,9, ,S, , ,"Antwerp, Belgium / Stanton, OH",0,460.5,.352064220183486,13.6399665464999
2,1,2,"Walcroft, Miss. Nellie",31,0,0,F.C.C. 13528,21, ,S,14, ,"Mamaroneck, NY",1,772.5,.590596330275229,45.1523360605823
1,0,0,"Walker, Mr. William Anderson",47,0,0,36967,34.0208,D46,S, , ,"East Orange, NJ",0,1006,.769113149847095,71.3862238803385
1,1,2,"Ward, Miss. Anna",35,0,0,PC 17755,512.3292, ,C,3, , ,1,1306.5,.998853211009174,191.124398997648
3,0,1,"Ware, Mr. Frederick", ,0,0,359309,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
2,0,1,"Ware, Mr. John James",30,1,0,CA 31352,21, ,S, , ,"Bristol, England / New Britain, CT",0,772.5,.590596330275229,45.1523360605823
2,0,1,"Ware, Mr. William Jeffery",23,1,0,28666,10.5, ,S, , , ,0,512,.391437308868502,19.0321115380284
2,1,1,"Ware, Mrs. John James (Florence Louise Long)",31,0,0,CA 31352,21, ,S,10, ,"Bristol, England / New Britain, CT",1,772.5,.590596330275229,45.1523360605823
3,0,1,"Warren, Mr. Charles William", ,0,0,C.A. 49867,7.55, ,S, , , ,0,127.5,.0974770642201835,-33.7869449049441
1,0,0,"Warren, Mr. Frank Manley",64,1,0,110813,75.25,D37,C, , ,"Portland, OR",0,1166.5,.891819571865443,97.282823547433
1,1,0,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",60,1,0,110813,75.25,D37,C,5, ,"Portland, OR",1,1166.5,.891819571865443,97.282823547433
2,0,2,"Watson, Mr. Ennis Hastings", ,0,0,239856,0, ,S, , ,Belfast,0,9,.00688073394495413,-94.2083719232876
2,1,1,"Watt, Miss. Bertha J",12,0,0,C.A. 33595,15.75, ,S,9, ,"Aberdeen / Portland, OR",1,706.5,.540137614678899,38.5117604770133
2,1,1,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",40,0,0,C.A. 33595,15.75, ,S,9, ,"Aberdeen / Portland, OR",1,706.5,.540137614678899,38.5117604770133
2,1,1,"Webber, Miss. Susan",32.5,0,0,27267,13,E101,S,12, ,"England / Hartford, CT",1,592,.452599388379205,27.1312152712863
3,0,0,"Webber, Mr. James", ,0,0,SOTON/OQ 3101316,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,0,0,"Weir, Col. John",60,0,0,113800,26.55, ,S, , ,"England Salt Lake City, Utah",0,904.5,.69151376146789,59.1823771415937
2,0,1,"Weisz, Mr. Leopold",27,1,0,228414,26, ,S, ,293,"Bromsgrove, England / Montreal, PQ",0,857.5,.655581039755352,54.0213585575019
2,1,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",29,1,0,228414,26, ,S,10, ,"Bromsgrove, England / Montreal, PQ",1,857.5,.655581039755352,54.0213585575019
2,1,1,"Wells, Master. Ralph Lester",2,1,1,29103,23, ,S,14, ,"Cornwall / Akron, OH",0,800,.611620795107034,47.9714581112448
2,1,1,"Wells, Miss. Joan",4,1,1,29103,23, ,S,14, ,"Cornwall / Akron, OH",1,800,.611620795107034,47.9714581112448
2,1,1,"Wells, Mrs. Arthur Henry (""Addie"" Dart Trevaskis)",29,0,2,29103,23, ,S,14, ,"Cornwall / Akron, OH",1,800,.611620795107034,47.9714581112448
3,0,2,"Wenzel, Mr. Linhart",32.5,0,0,345775,9.5, ,S, ,298, ,0,477.5,.365061162079511,15.4406833648945
2,1,1,"West, Miss. Barbara J",.9167,1,2,C.A. 34651,27.75, ,S,10, ,"Bournmouth, England",1,932,.712538226299694,62.322547061387
2,1,1,"West, Miss. Constance Mirium",5,1,2,C.A. 34651,27.75, ,S,10, ,"Bournmouth, England",1,932,.712538226299694,62.322547061387
2,0,1,"West, Mr. Edwy Arthur",36,1,2,C.A. 34651,27.75, ,S, , ,"Bournmouth, England",0,932,.712538226299694,62.322547061387
2,1,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",33,1,2,C.A. 34651,27.75, ,S,10, ,"Bournmouth, England",1,932,.712538226299694,62.322547061387
3,1,2,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",38,0,0,2688,7.2292, ,C,C, , ,1,87.5,.0668960244648318,-44.3070271347184
2,0,2,"Wheadon, Mr. Edward H",66,0,0,C.A. 24579,10.5, ,S, , ,"Guernsey, England / Edgewood, RI",0,512,.391437308868502,19.0321115380284
2,0,1,"Wheeler, Mr. Edwin ""Frederick""", ,0,0,SC/PARIS 2159,12.875, ,S, , , ,0,561.5,.429281345565749,24.0718928747445
1,0,0,"White, Mr. Percival Wayland",54,0,1,35281,77.2875,D26,S, , ,"Brunswick, ME",0,1173.5,.89717125382263,98.8011042323701
1,0,0,"White, Mr. Richard Frasar",21,0,1,35281,77.2875,D26,S, ,169,"Brunswick, ME",0,1173.5,.89717125382263,98.8011042323701
1,1,2,"White, Mrs. John Stuart (Ella Holmes)",55,0,0,PC 17760,135.6333,C32,C,8, ,"New York, NY / Briarcliff Manor NY",1,1250.5,.956039755351682,121.620150417226
1,1,0,"Wick, Miss. Mary Natalie",31,0,2,36928,164.8667,C7,S,8, ,"Youngstown, OH",1,1268.5,.96980122324159,130.492082360178
1,0,0,"Wick, Mr. George Dennick",57,1,1,36928,164.8667, ,S, , ,"Youngstown, OH",0,1268.5,.96980122324159,130.492082360178
1,1,0,"Wick, Mrs. George Dennick (Mary Hitchcock)",45,1,1,36928,164.8667, ,S,8, ,"Youngstown, OH",1,1268.5,.96980122324159,130.492082360178
3,0,2,"Widegren, Mr. Carl/Charles Peter",51,0,0,347064,7.75, ,S, , , ,0,183,.139908256880734,-22.6417312338616
1,0,0,"Widener, Mr. George Dunton",50,1,1,113503,211.5,C80,C, , ,"Elkins Park, PA",0,1277,.976299694189602,135.91757152578
1,0,0,"Widener, Mr. Harry Elkins",27,0,2,113503,211.5,C82,C, , ,"Elkins Park, PA",0,1277,.976299694189602,135.91757152578
1,1,0,"Widener, Mrs. George Dunton (Eleanor Elkins)",50,1,1,113503,211.5,C80,C,4, ,"Elkins Park, PA",1,1277,.976299694189602,135.91757152578
3,0,2,"Wiklund, Mr. Jakob Alfred",18,1,0,3101267,6.4958, ,S, ,314, ,0,27,.0206422018348624,-72.3264673026701
3,0,2,"Wiklund, Mr. Karl Johan",21,1,0,3101266,6.4958, ,S, , , ,0,27,.0206422018348624,-72.3264673026701
2,1,1,"Wilhelms, Mr. Charles",31,0,0,244270,13, ,S,9, ,"London, England",0,592,.452599388379205,27.1312152712863
3,1,1,"Wilkes, Mrs. James (Ellen Needs)",47,1,0,363272,7, ,S, , , ,1,36.5,.0279051987767584,-65.6936410506532
1,1,0,"Willard, Miss. Constance",21,0,0,113795,26.55, ,S,8 10, ,"Duluth, MN",1,904.5,.69151376146789,59.1823771415937
3,0,2,"Willer, Mr. Aaron (""Abi Weller"")", ,0,0,3410,8.7125, ,S, , , ,0,456.5,.349006116207951,13.212870180027
3,0,1,"Willey, Mr. Edward", ,0,0,S.O./P.P. 751,7.55, ,S, , , ,0,127.5,.0974770642201835,-33.7869449049441
1,0,2,"Williams-Lambert, Mr. Fletcher Fellows", ,0,0,113510,35,C128,S, , ,"London, England",0,1013,.774464831804281,72.3024802927448
1,0,1,"Williams, Mr. Charles Duane",51,0,1,PC 17597,61.3792, ,C, , ,"Geneva, Switzerland / Radnor, PA",0,1127.5,.862003058103975,89.67947499781
2,1,1,"Williams, Mr. Charles Eugene", ,0,0,244373,13, ,S,14, ,"Harrow, England",0,592,.452599388379205,27.1312152712863
3,0,2,"Williams, Mr. Howard Hugh ""Harry""", ,0,0,A/5 2466,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,0,2,"Williams, Mr. Leslie",28.5,0,0,54636,16.1, ,S, ,14, ,0,722.5,.55237003058104,40.1096072013832
1,1,2,"Williams, Mr. Richard Norris II",21,0,1,PC 17597,61.3792, ,C,A, ,"Geneva, Switzerland / Radnor, PA",0,1127.5,.862003058103975,89.67947499781
1,1,2,"Wilson, Miss. Helen Alice",31,0,0,16966,134.5,E39 E41,C,3, , ,1,1246,.952599388379205,119.763400356681
3,0,2,"Windelov, Mr. Einar",21,0,0,SOTON/OQ 3101317,7.25, ,S, , , ,0,108.5,.0829510703363914,-38.4157124358353
3,0,2,"Wirz, Mr. Albert",27,0,0,315154,8.6625, ,S, ,131, ,0,444,.339449541284404,11.8691757489561
3,0,1,"Wiseman, Mr. Phillippe", ,0,0,A/4. 34244,7.25, ,S, , , ,0,108.5,.0829510703363914,-38.4157124358353
3,0,2,"Wittevrongel, Mr. Camille",36,0,0,345771,9.5, ,S, , , ,0,477.5,.365061162079511,15.4406833648945
1,1,1,"Woolner, Mr. Hugh", ,0,0,19947,35.5,C52,S,D, ,"London, England",0,1015.5,.776376146788991,72.6326848072528
2,1,1,"Wright, Miss. Marion",26,0,0,220844,13.5, ,S,9, ,"Yoevil, England / Cottage Grove, OR",1,627,.479357798165138,30.6161898576199
1,0,2,"Wright, Mr. George",62,0,0,113807,26.55, ,S, , ,"Halifax, NS",0,904.5,.69151376146789,59.1823771415937
